,date,tmytm,exret
0,1926-06,2.9765604472625,0.0292107
1,1926-07,3.2043868354761003,0.026147280000000002
2,1926-08,3.4238256955060002,0.00348737
3,1926-09,3.685025651133,-0.03219619
4,1926-10,3.5571867339458003,0.02545394
5,1926-11,3.2074566561036,0.026411
6,1926-12,3.1828769826073002,-8.377199999999975e-05
7,1927-01,3.3894751983041003,0.042770100000000005
8,1927-02,3.4138959773439,0.0007562790000000003
9,1927-03,3.3874211088319,0.004725051000000001
10,1927-04,3.5791622613104,0.05477311
11,1927-05,3.2416748253276,-0.02368671
12,1927-06,3.2819559478739,0.07227909
13,1927-07,3.0578517285543,0.01969037
14,1927-08,2.7158229405056002,0.04782352
15,1927-09,2.7824213185423,-0.0432699
16,1927-10,2.6580418062937,0.06635258
17,1927-11,3.1905525976184,0.02158212
18,1927-12,3.4253546091937,-0.005839723
19,1928-01,3.9951201735464,-0.01777756
20,1928-02,3.3916915264236,0.08757843
21,1928-03,3.3673773746182003,0.04164581
22,1928-04,3.8004824724327,0.01449032
23,1928-05,3.8887669132856,-0.04834517
24,1928-06,3.9262802807140003,0.006199799000000001
25,1928-07,4.0163875321756,0.06700616000000001
26,1928-08,4.4354213151840005,0.028797829999999996
27,1928-09,4.8170962720651005,0.015127950000000001
28,1928-10,4.6993965264464,0.1176999
29,1928-11,4.2854236728153,0.004957177
30,1928-12,4.3509047021663,0.05053473
31,1929-01,4.6635832076384,-0.0040461388
32,1929-02,4.6003315364368005,-0.011208392000000001
33,1929-03,4.6481804363149,0.013579130000000002
34,1929-04,5.1573093666158005,-0.06432296
35,1929-05,5.1050925427056,0.0963726
36,1929-06,4.5795501938565,0.042657610000000006
37,1929-07,5.1153035111356004,0.08134303
38,1929-08,4.5985830989506,-0.05395466
39,1929-09,4.7615600935933005,-0.20128359999999998
40,1929-10,4.1608502781461,-0.1275121
41,1929-11,3.1999208455963,0.01269001
42,1929-12,2.8675161652267,0.057006610000000006
43,1930-01,3.7534802026896,0.025241660000000003
44,1930-02,3.1369817231832,0.07113142
45,1930-03,2.7555511300882003,-0.0226411
46,1930-04,2.882123433655,-0.01661008
47,1930-05,2.131296401329,-0.1626798
48,1930-06,1.7423503616578,0.039963649999999996
49,1930-07,1.3439468713791,0.002762904
50,1930-08,1.7388145091798,-0.1270049
51,1930-09,1.4192002513409,-0.08747879
52,1930-10,1.6945480894041,-0.02935652
53,1930-11,1.4820604567257,-0.07913924
54,1930-12,0.94857339051363,0.062280459999999996
55,1931-01,1.2398777607089,0.1092945
56,1931-02,1.5228664911325,-0.06416590999999999
57,1931-03,0.88746701938666,-0.10101899999999998
58,1931-04,0.81163338143649,-0.1347355
59,1931-05,0.55776106398247,0.1395397
60,1931-06,0.63387541080785,-0.06703803
61,1931-07,0.45633253190151,0.002778467
62,1931-08,0.50710891728612,-0.2920314
63,1931-09,0.89763922318335,0.08050863
64,1931-10,2.029534469734,-0.09010158
65,1931-11,1.5217846470108,-0.13617100000000001
66,1931-12,2.7916255878303002,-0.01283417
67,1932-01,1.6487954056395,0.05536299
68,1932-02,1.3949290160634,-0.1121994
69,1932-03,1.1413830792218,-0.18051659999999997
70,1932-04,0.5071091170668,-0.20679779999999998
71,1932-05,0.27884213186846,-0.0044885739999999995
72,1932-06,0.30426613621474,0.34034329999999996
73,1932-07,0.30418250930016,0.37108769999999996
74,1932-08,0.32960704649407,-0.02894889
75,1932-09,0.20281653780856,-0.1327531
76,1932-10,0.17739684876775,-0.05846015
77,1932-11,0.12671638070568,0.045127219999999996
78,1932-12,0.12674781305733,0.009713348000000002
79,1933-01,0.12674118212139,-0.1529038
80,1933-02,0.5831816828703,0.032705370000000004
81,1933-03,1.0144835360895,0.3931433
82,1933-04,0.44364110870056,0.2128608
83,1933-05,0.2789077215906,0.13316419999999998
84,1933-06,0.22820384306625,-0.09654148000000001
85,1933-07,0.2788737080561,0.1209846
86,1933-08,0.17741539464476,-0.1060357
87,1933-09,0.12670766247403,-0.0837499
88,1933-10,0.22814052674216,0.09969588
89,1933-11,0.25351809828469,0.017675640000000003
90,1933-12,0.48168497451367,0.12627939999999999
91,1934-01,0.30421972594433,-0.024487099999999998
92,1934-02,0.22813430853148,0.004225098000000001
93,1934-03,0.07605941084871301,-0.01844544
94,1934-04,0.076063600724717,-0.07237332
95,1934-05,0.076033219352425,0.02524446
96,1934-06,0.07605941084871301,-0.1094633
97,1934-07,0.07603944854715501,0.05694261
98,1934-08,0.076033219352425,-0.002461888
99,1934-09,0.10138325553845,-0.01899535
100,1934-10,0.10139496181517,0.08199548
101,1934-11,0.12675627810806,0.0034540740000000006
102,1934-12,0.07602579192725001,-0.033516290000000004
103,1935-01,0.20280886178246,-0.019661909999999998
104,1935-02,0.15202252815504,-0.036113200000000005
105,1935-03,0.15212389384663,0.09035231
106,1935-04,0.15208460031431,0.03446105
107,1935-05,0.15207166576719,0.05769622
108,1935-06,0.15207027898239,0.07406016
109,1935-07,0.15213266749466,0.02667315
110,1935-08,0.15212389384663,0.02597417
111,1935-09,0.15205633477143,0.06933941
112,1935-10,0.20280372731684,0.052671680000000005
113,1935-11,0.10133307010184,0.046826219999999995
114,1935-12,0.15208460031431,0.06945885
115,1936-01,0.15207166576719,0.025302420000000003
116,1936-02,0.20285076852376,0.008053022
117,1936-03,0.20282952818593,-0.08168064000000001
118,1936-04,0.20282845447022,0.05184289
119,1936-05,0.20285713204195,0.02437073
120,1936-06,0.15209926038142,0.06585436
121,1936-07,0.15212859941995,0.01075011
122,1936-08,0.10136472240604,0.01179897
123,1936-09,0.1825255547703,0.06978621
124,1936-10,0.10140062117598,0.03275445
125,1936-11,0.10139324172169,0.00279573
126,1936-12,0.16222938733508,0.0331575
127,1937-01,0.22312958283409,0.01291363
128,1937-02,0.22308838137032,-0.002832144
129,1937-03,0.50710827533397,-0.07571612999999999
130,1937-04,0.60859201703213,-0.007654292
131,1937-05,0.30416424265925,-0.042047940000000006
132,1937-06,0.33469613176476,0.08942497
133,1937-07,0.30426807899515,-0.04856485
134,1937-08,0.40556568768269,-0.1370226
135,1937-09,0.20280886178246,-0.09599819000000001
136,1937-10,0.2231508896001,-0.08325319
137,1937-11,0.050746408828389,-0.04077352
138,1937-12,0.040587638625774,0.006776150000000001
139,1938-01,0.06088960695632901,0.05801302
140,1938-02,0.030447464308655,-0.2383162
141,1938-03,0.050698623601351,0.145863
142,1938-04,-0.068834641685676,-0.03905327
143,1938-05,-0.058940717312766,0.2379136
144,1938-06,-0.05348190307102901,0.07219713
145,1938-07,0.040555642857416,-0.02713935
146,1938-08,0.030394514354909,0.008712485
147,1938-09,0.030378371718515,0.07882665
148,1938-10,-0.07481661626625001,-0.0176064
149,1938-11,-0.061182633796483,0.04191948
150,1938-12,-0.15289053399091,-0.060280799999999995
151,1939-01,-0.063969301394146,0.035155309999999995
152,1939-02,-0.14317127980269,-0.12062679999999999
153,1939-03,-0.040082910065687,-0.001931715
154,1939-04,0.01522744539345,0.06887085
155,1939-05,-0.036921703540229,-0.053725520000000006
156,1939-06,-0.071216949619069,0.1022428
157,1939-07,-0.069706919756745,-0.06716375
158,1939-08,0.025389270817429,0.1617149
159,1939-09,0.025322156076988,-0.00419136
160,1939-10,0.025372886923879,-0.0371309
161,1939-11,-0.058559432217797,0.029685800000000002
162,1939-12,-0.068834641685676,-0.0242149
163,1940-01,-0.061182633796483,0.01475754
164,1940-02,-0.16772586734617,0.018642970000000002
165,1940-03,-0.16803020090444,0.0008372561
166,1940-04,-0.14827547669384,-0.220912
167,1940-05,0.050719571972585,0.06685613
168,1940-06,0.040555642857416,0.031823149999999994
169,1940-07,-0.061182633796483,0.02439623
170,1940-08,-0.15793711195655,0.02311811
171,1940-09,-0.16985914240911,0.0301431
172,1940-10,-0.063556427413096,-0.01675246
173,1940-11,-0.16268402013883,0.006585705000000001
174,1940-12,-0.14827547669384,-0.04112673
175,1941-01,-0.07628236943279901,-0.01370112
176,1941-02,0.040587638625774,0.009414603
177,1941-03,-0.056819985221879,-0.05391833
178,1941-04,0.05068408877633401,0.01314046
179,1941-05,0.050736128379774,0.05849508
180,1941-06,0.050681305572192,0.05924285
181,1941-07,0.081086738749804,-0.0012562740000000001
182,1941-08,0.091293575264397,-0.007711061000000001
183,1941-09,0.05067036335850501,-0.05292592
184,1941-10,0.076033219352425,-0.02027067
185,1941-11,0.17745513138676,-0.04679163
186,1941-12,0.20275113662063,0.008778517
187,1942-01,0.15212389384663,-0.02375086
188,1942-02,0.12677621411019,-0.06524447
189,1942-03,0.10141423847732,-0.04368327
190,1942-04,0.20281423044369,0.05987389
191,1942-05,0.27887900352521,0.02557185
192,1942-06,0.29406534913491,0.03502647
193,1942-07,0.33970125130907,0.01810786
194,1942-08,0.34219911887353,0.0267694
195,1942-09,0.35745882728506,0.06878754000000001
196,1942-10,0.34230729643247,0.0008765340000000002
197,1942-11,0.3092368789551,0.05098972
198,1942-12,0.35495139462462,0.07308221000000001
199,1943-01,0.33970018899738,0.06017818
200,1943-02,0.31428548231314,0.06149447
201,1943-03,0.34982252391072,0.007033476
202,1943-04,0.31438156889067,0.05684205
203,1943-05,0.31428548231314,0.01705075
204,1943-06,0.33963565707497,-0.048052910000000004
205,1943-07,0.33970125130907,0.013144300000000001
206,1943-08,0.31434210374633,0.02377737
207,1943-09,0.33963565707497,-0.01187259
208,1943-10,0.33970125130907,-0.06020256
209,1943-11,0.31434210374633,0.06391655
210,1943-12,0.33971308283008,0.01773042
211,1944-01,0.3396932713591,0.003158829
212,1944-02,0.28899873734794,0.02456819
213,1944-03,0.33971308283008,-0.01678407
214,1944-04,0.28897395809839,0.05060894
215,1944-05,0.3397198246138,0.056541759999999996
216,1944-06,0.33971308283008,-0.0154938
217,1944-07,0.28901538805171,0.01529742
218,1944-08,0.28893752330691,0.00025305010000000003
219,1944-09,0.34223491103422,0.001818638
220,1944-10,0.29150566867213,0.016368229999999998
221,1944-11,0.2914828029466,0.04086975
222,1944-12,0.29150750162483,0.019917559999999997
223,1945-01,0.2915856747397,0.06427703
224,1945-02,0.2915856747397,-0.03937724
225,1945-03,0.34223491103422,0.07793165
226,1945-04,0.29153568673727,0.017885289999999998
227,1945-05,0.2914828029466,0.004476164
228,1945-06,0.34223491103422,-0.022366350000000004
229,1945-07,0.29150566867213,0.061526199999999996
230,1945-08,0.34225278644163,0.04799652
231,1945-09,0.34223491103422,0.03844934
232,1945-10,0.2915856747397,0.054658950000000005
233,1945-11,0.34225278644163,0.01270259
234,1945-12,0.34221367852451,0.06310188000000001
235,1946-01,0.34218106045576,-0.058557290000000005
236,1946-02,0.34218106045576,0.0576414
237,1946-03,0.34223491103422,0.04199307
238,1946-04,0.34221367852451,0.0398952
239,1946-05,0.34218106045576,-0.038968390000000006
240,1946-06,0.34225278644163,-0.02660898
241,1946-07,0.34227061291651,-0.06476838
242,1946-08,0.34225278644163,-0.10232259999999999
243,1946-09,0.34221367852451,-0.01446352
244,1946-10,0.34218106045576,0.00039688900000000004
245,1946-11,0.34223491103422,0.0498611
246,1946-12,0.31684908729089,0.01278428
247,1947-01,0.34225278644163,-0.01139093
248,1947-02,0.34225278644163,-0.017090130000000002
249,1947-03,0.34221367852451,-0.047998070000000004
250,1947-04,0.34227061291651,-0.009924612000000001
251,1947-05,0.34218106045576,0.052926469999999996
252,1947-06,0.34221367852451,0.04104795
253,1947-07,0.34218106045576,-0.01765736
254,1947-08,0.31685065146434,-0.00526713
255,1947-09,0.74551577842207,0.024231120000000002
256,1947-10,0.79623675552427,-0.01934959
257,1947-11,0.83177554957444,0.029907950000000003
258,1947-12,0.88244696684351,-0.03860801
259,1948-01,0.93829353037274,-0.04412223
260,1948-02,0.95345438253536,0.08172763000000001
261,1948-03,0.97883964065463,0.03732801
262,1948-04,0.98903648635055,0.07351936
263,1948-05,0.99411897279752,-0.0011798976
264,1948-06,0.98905941494686,-0.05108754
265,1948-07,0.98903648635055,0.0028623020000000006
266,1948-08,1.0397025290627,-0.03021309
267,1948-09,0.58320883256501,0.059915760000000005
268,1948-10,1.0549494993574,-0.09247732
269,1948-11,1.1361426422654,0.032166020000000003
270,1948-12,1.1158640714527,0.0020743700000000003
271,1949-01,1.1360864744274,-0.029751930000000003
272,1949-02,1.1157683444777,0.04053747
273,1949-03,1.1412492345094,-0.01887221
274,1949-04,1.1311134044559001,-0.029487720000000002
275,1949-05,1.120908017864,0.001180482
276,1949-06,1.065186240122,0.055477170000000006
277,1949-07,1.00420342782,0.02601613
278,1949-08,1.034745196797,0.03118201
279,1949-09,1.0448645676307,0.030901420000000002
280,1949-10,1.0193857511853,0.017734780000000002
281,1949-11,1.0753226767824,0.051366840000000004
282,1949-12,1.060112892122,0.01686387
283,1950-01,1.1005589490332,0.01433364
284,1950-02,1.1259192261793,0.01174167
285,1950-03,1.1209471583852,0.03977758
286,1950-04,1.1463629540765001,0.04317265
287,1950-05,1.1666228695693,-0.0590182
288,1950-06,1.156448839347,0.01512194
289,1950-07,1.1462456708862,0.04987451
290,1950-08,1.2833576226794001,0.0480439
291,1950-09,1.3087158450221001,-0.002384262
292,1950-10,1.278122439532,0.02795564
293,1950-11,1.3595200695043,0.05684587000000001
294,1950-12,1.3543920968646,0.05743524
295,1951-01,1.3443697116291,0.013085860000000001
296,1951-02,1.3138522323557,-0.02221456
297,1951-03,1.4863530477076001,0.04876079
298,1951-04,1.3695403091063,-0.02366361
299,1951-05,1.4457968922364,-0.02673251
300,1951-06,1.4965227547506001,0.07031052
301,1951-07,1.5217846470108,0.0437037
302,1951-08,1.5727233713070001,0.007886545000000002
303,1951-09,1.6184108576937,-0.02422877
304,1951-10,1.2935534397177,0.00509348
305,1951-11,1.3949912581072001,0.03406568
306,1951-12,1.6994649302172,0.01550245
307,1952-01,1.3696333655088,-0.02634076
308,1952-02,1.2427066418328,0.044769960000000004
309,1952-03,1.4457161631336,-0.05034772
310,1952-04,1.623480765412,0.031546939999999996
311,1952-05,1.6945693181180002,0.03807465
312,1952-06,1.7654975044405001,0.00990411
313,1952-07,1.8113255526089,-0.008232553
314,1952-08,1.6996199364502,-0.020746900000000002
315,1952-09,1.5217846470108,-0.006709009
316,1952-10,1.4203329213896,0.05834718
317,1952-11,1.8265465062038,0.02946571
318,1952-12,1.9535916752953,-0.003244253
319,1953-01,1.8266121549931,-0.003220268
320,1953-02,2.0296965113608,-0.01466202
321,1953-03,1.9888976670755,-0.02930464
322,1953-04,2.0805926755003,0.0052211440000000005
323,1953-05,1.9281092011574001,-0.01817693
324,1953-06,1.6740313019933,0.02361135
325,1953-07,1.9281898606043,-0.04575621
326,1953-08,1.7756621331589,0.0014098720000000002
327,1953-09,1.3951022313632,0.04622312
328,1953-10,0.93828815803221,0.02770134
329,1953-11,1.1919277813824,-0.0006217293999999999
330,1953-12,1.2935537122245,0.051621530000000006
331,1954-01,0.93828815803221,0.01685125
332,1954-02,0.85205481104066,0.0365766
333,1954-03,0.98394951492415,0.04226166
334,1954-04,0.65927967756034,0.0312037
335,1954-05,0.60847174521396,0.01095965
336,1954-06,0.59835069149828,0.05016832
337,1954-07,0.65927967756034,-0.023262670000000003
338,1954-08,1.0294860117917,0.06373256000000001
339,1954-09,0.88249486203376,-0.0169159
340,1954-10,0.70992887870669,0.09478717
341,1954-11,0.86208860119969,0.05466865
342,1954-12,0.96370500205796,0.006037672
343,1955-01,1.1005771179231,0.030454159999999997
344,1955-02,1.0752156310586,-0.0019945033
345,1955-03,1.3290032581271,0.03135196
346,1955-04,1.5016076443995001,0.01063341
347,1955-05,1.0396172895887,0.06510822
348,1955-06,1.3290032581271,0.01924557
349,1955-07,1.7199634879546,0.0025968940000000006
350,1955-08,2.0094697342957,-0.00360948
351,1955-09,2.1312073825854,-0.02755151
352,1955-10,2.0295704842005002,0.07016419000000002
353,1955-11,2.1822484689723,0.01474255
354,1955-12,2.4462184014164,-0.03031947
355,1956-01,2.2631142480699,0.03770966
356,1956-02,1.9891620896508,0.06695615
357,1956-03,2.1567297694789,0.003183206000000001
358,1956-04,2.608581323124,-0.05160901
359,1956-05,2.4361418028091,0.0352509
360,1956-06,2.2324113314873,0.04862991
361,1956-07,2.0549141181013,-0.0315204
362,1956-08,2.4360396938243,-0.05140825
363,1956-09,2.710505850524,0.004791722
364,1956-10,2.4769475247598,0.0026778770000000004
365,1956-11,2.6647664828875,0.03255719
366,1956-12,3.0405341299806,-0.03482142
367,1957-01,3.0308444201472002,-0.02110262
368,1957-02,2.8936062210592,0.02181172
369,1957-03,2.8833590652259002,0.04267923
370,1957-04,3.0354935602662,0.03407944
371,1957-05,3.1884461650635,-0.007454420999999999
372,1957-06,3.0715408873272,0.005937786000000001
373,1957-07,3.0716417843989,-0.05255114
374,1957-08,3.0713555462925,-0.06018639
375,1957-09,3.0455747212741002,-0.04415081
376,1957-10,3.3512714007845,0.02280463
377,1957-11,2.6647664828875,-0.03976046
378,1957-12,2.689772547019,0.046795130000000004
379,1958-01,1.4965227547506001,-0.01545682
380,1958-02,1.1006149550612,0.032799810000000006
381,1958-03,0.98899419691821,0.030032560000000003
382,1958-04,1.1767684068809001,0.023481580000000002
383,1958-05,0.35491860267467,0.02919272
384,1958-06,0.68460931671467,0.04414433
385,1958-07,0.74044108454112,0.01878109
386,1958-08,1.9027555486486,0.04678042
387,1958-09,1.7349194595055,0.02538404
388,1958-10,1.5218668149201,0.02951017
389,1958-11,2.2380613192056003,0.05089946
390,1958-12,2.4871011005575,0.007020074000000001
391,1959-01,2.4208525098615,0.00931954
392,1959-02,2.3090560554557,0.002469121
393,1959-03,2.3595599615177,0.03589878
394,1959-04,2.7105942811038,0.01739489
395,1959-05,2.7003246367845,-0.0018235220000000002
396,1959-06,2.6643735555271,0.031861589999999995
397,1959-07,2.3090560554557,-0.01434558
398,1959-08,3.4268747799742,-0.04807696
399,1959-09,3.5802824517851,0.01274567
400,1959-10,3.0205948128633002,0.015956659999999998
401,1959-11,2.9692952937181003,0.02464312
402,1959-12,4.0634263832702,-0.06954392
403,1960-01,3.4273240755519,0.011519080000000001
404,1960-02,3.8082097678365003,-0.01632217
405,1960-03,2.5378279414877,-0.01717067
406,1960-04,2.8935420149962,0.03139799
407,1960-05,2.334167862498,0.0204328
408,1960-06,1.7250132622853,-0.02400468
409,1960-07,1.7503988919709002,0.030514979999999997
410,1960-08,2.0044308810747,-0.06027334
411,1960-09,2.4462184014164,-0.006904664
412,1960-10,1.5218085251878,0.0473173
413,1960-11,1.877482393038,0.046937240000000005
414,1960-12,2.0804910825856,0.06205240000000001
415,1961-01,2.0041431640500003,0.03560465
416,1961-02,2.4459677710148,0.028609920000000004
417,1961-03,2.1059484482928,0.003944733000000001
418,1961-04,1.9027555486486,0.024094070000000002
419,1961-05,2.3041185668378,-0.03049906
420,1961-06,2.0906455046386,0.02815465
421,1961-07,1.5979942315136,0.025454410000000004
422,1961-08,2.0602687941931,-0.02169036
423,1961-09,2.0601353199864,0.025431130000000003
424,1961-10,1.9533032427071,0.04395113
425,1961-11,2.3243324695357,-0.0011870487999999998
426,1961-12,2.5173967334762,-0.03854699
427,1962-01,2.5277367490019,0.017512359999999998
428,1962-02,2.4769068700061,-0.006687611
429,1962-03,2.6800432149302003,-0.06563471
430,1962-04,2.7000136616655,-0.08701992
431,1962-05,2.5225913760521,-0.08461504
432,1962-06,2.9239730335448,0.06273834
433,1962-07,2.649113686719,0.021116680000000002
434,1962-08,2.680000166419,-0.05225767
435,1962-09,2.7155534436660003,-0.0003123649999999998
436,1962-10,2.4819887268604,0.1081369
437,1962-11,2.7003623049451,0.00956515
438,1962-12,2.9541214472259,0.04934823
439,1963-01,2.9291468024282,-0.02423106
440,1963-02,2.8427419496273,0.03061728
441,1963-03,2.8528107954429003,0.04493851
442,1963-04,2.8575469466582,0.01765139
443,1963-05,2.9597052458423,-0.02033049
444,1963-06,2.9849937538009,-0.004417494
445,1963-07,3.0563925060793,0.05018367
446,1963-08,3.2646074174601,-0.01459808
447,1963-09,3.4319642597383,0.024808300000000002
448,1963-10,3.2851004770019,-0.008248968
449,1963-11,3.2798442312701,0.0188365
450,1963-12,3.4826185052609,0.02279008
451,1964-01,3.4476573146871,0.014607300000000002
452,1964-02,3.5341425019562003,0.014536229999999999
453,1964-03,3.528346680019,0.0017073580000000008
454,1964-04,3.3562984702327,0.01480315
455,1964-05,3.264789722573,0.01207987
456,1964-06,3.4114327206644,0.017118320000000003
457,1964-07,3.2590936805562003,-0.014066170000000001
458,1964-08,3.2639946376058,0.02768012
459,1964-09,3.5234605628162,0.005969302000000001
460,1964-10,3.4268747799742,0.00018956900000000054
461,1964-11,3.5743191908314,0.0005898460000000002
462,1964-12,3.4268275459264,0.03584574
463,1965-01,3.8843433384605,0.003945935
464,1965-02,3.8493164242311,-0.013315239999999999
465,1965-03,3.7876912515558003,0.030552180000000005
466,1965-04,3.8590951355996,-0.007450524
467,1965-05,3.7323429467649003,-0.055368350000000004
468,1965-06,3.7828371407035,0.0136595
469,1965-07,3.7677806639922,0.02758298
470,1965-08,3.7826202497439003,0.02885219
471,1965-09,3.9862528701158,0.026171430000000002
472,1965-10,3.8491503359364003,-0.0004350109999999999
473,1965-11,3.7978882397582003,0.010244780000000002
474,1965-12,4.2660622841234,0.00832212
475,1966-01,4.5306140153982,-0.012120886
476,1966-02,4.4593736102141,-0.02472299
477,1966-03,4.4184177071629005,0.02143704
478,1966-04,4.602203907169,-0.05663842
479,1966-05,4.4591296328245,-0.01411711
480,1966-06,4.5204669437105,-0.01637017
481,1966-07,4.5464582803655,-0.07948751
482,1966-08,4.7237476118048,-0.010958398000000001
483,1966-09,5.1567398819263,0.03779431
484,1966-10,4.7746321830392,0.013516259999999999
485,1966-11,4.2660209248636,0.002210231
486,1966-12,4.4698852308093,0.08122963
487,1967-01,4.5456378392148,0.00734501
488,1967-02,4.4846149658564,0.039484
489,1967-03,4.0623135965657005,0.03840865
490,1967-04,3.4526053317028,-0.042593099999999995
491,1967-05,3.2487760431197,0.02420233
492,1967-06,3.7065099359961002,0.046089820000000004
493,1967-07,3.808251111018,-0.009382029
494,1967-08,3.8589254999208,0.03108565
495,1967-09,4.1543669342544005,-0.03133284
496,1967-10,4.1487935918883005,0.0043017210000000005
497,1967-11,4.1897510131864,0.03039884
498,1967-12,4.3429065747005,-0.040331160000000005
499,1968-01,4.8070670601561005,-0.03752382
500,1968-02,4.6731432214426,0.0013167620000000004
501,1968-03,4.8516407843251,0.08984785
502,1968-04,5.4877689741968005,0.02253952
503,1968-05,5.3855475178621,0.007227270000000001
504,1968-06,5.2848592472108,-0.02682376
505,1968-07,5.258600540954101,0.013836730000000002
506,1968-08,4.9378278277851,0.04015384
507,1968-09,5.1618368446682,0.004641496000000001
508,1968-10,5.4110033804333,0.054300879999999996
509,1968-11,4.8363486357369005,-0.038172899999999996
510,1968-12,6.0985925519788005,-0.012011428000000001
511,1969-01,5.9986543865149,-0.05824063
512,1969-02,5.6405707419184,0.02590514
513,1969-03,5.3612177419406,0.01522654
514,1969-04,6.1245649949678,0.0002399360000000005
515,1969-05,5.8448265292365,-0.07248772
516,1969-06,6.4813854286312,-0.07047118
517,1969-07,6.9147142549847,0.04649065
518,1969-08,6.6603776490452,-0.02878974
519,1969-09,6.9446656427122,0.04963746
520,1969-10,6.6846473289377,-0.037363610000000005
521,1969-11,6.4468330597186005,-0.02608027
522,1969-12,6.7872668527053,-0.07925433000000001
523,1970-01,7.7282633348221,0.050506190000000006
524,1970-02,6.3034725317322,-0.010429048
525,1970-03,6.4145144693864005,-0.110318
526,1970-04,6.5119190855467,-0.06964612
527,1970-05,6.308593656771301,-0.05686708
528,1970-06,5.9304962920168,0.06896985
529,1970-07,5.895272596713,0.044735950000000003
530,1970-08,6.1088089265305,0.0421351
531,1970-09,5.8188497469656,-0.02280759
532,1970-10,5.2738514236109,0.04584846
533,1970-11,4.4492330618444,0.05652307
534,1970-12,4.4390866914757,0.0482295
535,1971-01,4.0623135965657005,0.013612509999999998
536,1971-02,3.2288805882227,0.04177762
537,1971-03,3.4063612529622,0.030532439999999997
538,1971-04,3.6760076048177,-0.039308710000000004
539,1971-05,3.8696447340874003,-0.0005806850000000001
540,1971-06,5.0192898582153,-0.04428279
541,1971-07,5.0603618790878,0.03781106000000001
542,1971-08,4.4082643602609,-0.008715686
543,1971-09,4.5306140153982,-0.04438255
544,1971-10,3.9915726772074,-0.004962096
545,1971-11,3.8283820770559003,0.08755689000000001
546,1971-12,3.3506178775809,0.025482150000000002
547,1972-01,3.1269531551655,0.028848720000000005
548,1972-02,3.1470938786499003,0.006022727000000001
549,1972-03,3.482777603883,0.0026052640000000004
550,1972-04,3.2492307776076,0.01337547
551,1972-05,3.4012877737586003,-0.0237965
552,1972-06,3.6251859210304,-0.007353696
553,1972-07,3.5132808342632003,0.03306625
554,1972-08,4.3065401942739,-0.011070341000000001
555,1972-09,4.4291259944663,0.004675791
556,1972-10,4.5405636773441005,0.0460637
557,1972-11,4.9174853697972,0.00754341
558,1972-12,4.8672230448517,-0.03185415
559,1973-01,5.5713957999409,-0.04846952
560,1973-02,5.5794192629046,-0.012457176
561,1973-03,5.8749135902182,-0.05696934000000001
562,1973-04,5.9870019490793,-0.02960797
563,1973-05,6.5266410406333,-0.013747891000000002
564,1973-06,7.435697156690701,0.050560589999999996
565,1973-07,8.3118257302277,-0.036656930000000004
566,1973-08,8.5812769023939,0.04713126
567,1973-09,7.335158262052301,-0.0069151074
